credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Credit_Category,ratio
599,Germany,Male,61,1.0,124737.96,1,0,1,90389.61,1,Bad,1.3800032990517384
757,Germany,Male,31,1.0,127320.36,3,1,0,163170.32,0,Good,0.7802911706001434
564,Spain,Male,31,0.0,125175.58,1,1,1,72757.33,0,Bad,1.720453183205046
561,France,Female,22,6.0,186788.96,2,1,0,73286.8,0,Bad,2.548739472865509
702,France,Male,40,3.0,148556.74,1,0,1,146056.29,0,Fair,1.0171197693711103
678,Germany,Female,40,8.0,128644.46,1,0,0,167673.37,0,Fair,0.7672325068673697
707,France,Female,46,7.0,127476.73,2,1,1,146011.55,0,Fair,0.8730592203151053
610,France,Female,27,9.0,159561.93,1,0,1,103381.47,0,Bad,1.543428720833627
744,France,Male,42,1.0,112419.92,1,1,1,83022.92,0,Good,1.354082944806085
598,France,Male,28,8.0,129991.76,2,0,1,46041.08,0,Bad,2.823386419258627
722,Germany,Female,40,6.0,89175.06,2,0,1,152883.95,0,Good,0.5832859498985995
603,Spain,Female,39,5.0,162390.52,2,1,0,54702.66,0,Bad,2.968603720550335
506,Germany,Female,59,3.0,190353.08,1,1,0,78365.75,0,Bad,2.4290341124789845
589,France,Male,36,8.0,114435.47,1,1,0,26955.72,0,Bad,4.245313054149546
632,France,Male,42,4.0,126115.6,1,1,0,100998.5,0,Bad,1.2486878517997793
577,Germany,Female,59,7.0,111396.97,1,0,1,191070.01,0,Bad,0.5830165079281673
588,France,Male,30,3.0,115007.08,1,0,0,176858.5,0,Bad,0.6502773686308546
617,France,Male,54,6.0,102141.9,1,1,1,45325.26,0,Bad,2.253531474502297
668,Spain,Female,36,3.0,133686.52,1,1,0,190958.48,1,Fair,0.7000816093634594
810,France,Male,32,9.0,120879.73,2,0,1,78896.59,0,Good,1.532128701633366
778,Spain,Male,33,5.0,116474.28,2,1,1,32757.55,0,Good,3.5556468661423093
724,France,Female,34,3.0,132352.69,1,1,0,80320.3,0,Good,1.647811200904379
477,Germany,Female,39,4.0,182491.57,1,1,0,185830.72,0,Bad,0.9820312271297232
711,France,Female,29,3.0,130181.47,2,1,0,31811.44,0,Fair,4.0922847252434975
706,Germany,Male,32,5.0,88348.43,2,1,1,104181.78,0,Fair,0.8480218901999946
679,Germany,Male,39,2.0,146186.28,2,1,1,193974.47,0,Fair,0.7536367028093954
598,Spain,Male,34,0.0,104488.17,1,0,1,43249.67,0,Bad,2.4159298787713293
836,Germany,Female,32,4.0,109196.67,2,1,0,55218.02,0,Good,1.977554972090633
687,France,Female,61,7.0,80538.56,1,1,0,131305.37,1,Fair,0.6133683641423043
704,Germany,Male,41,4.0,109026.8,2,1,1,43117.1,0,Fair,2.5286208951900755
557,France,Male,42,6.0,177822.03,1,1,0,150944.31,1,Bad,1.1780638170461675
443,Germany,Male,59,4.0,110939.3,1,1,0,72846.58,1,Bad,1.5229170676234904
670,Spain,Female,57,3.0,175575.95,2,1,0,99061.75,1,Fair,1.772388939222253
804,Spain,Female,38,3.0,124197.22,1,1,0,74692.06,0,Good,1.662790127893112
588,Germany,Female,37,7.0,70258.88,2,1,0,139607.61,0,Bad,0.5032596718760532
758,Germany,Male,32,4.0,162657.64,2,1,1,115525.13,0,Good,1.407984912027366
582,Spain,Male,25,9.0,148042.97,2,1,0,52341.15,0,Bad,2.8284240984388
633,Spain,Female,33,4.0,92855.02,1,1,1,159813.18,0,Bad,0.5810222911527072
766,Germany,Male,47,9.0,129289.98,1,1,0,169935.46,1,Good,0.7608181364854634
564,Spain,Male,37,9.0,100252.18,1,1,1,146033.52,0,Bad,0.6865011539816338
602,Spain,Male,37,3.0,107592.89,2,0,1,153122.73,0,Bad,0.7026578614422561
649,France,Male,39,3.0,113096.41,1,1,1,60335.24,0,Fair,1.8744668953003254
639,Spain,Male,34,7.0,149940.04,2,0,0,156648.81,0,Bad,0.9571731824837993
790,Germany,Male,50,8.0,121438.58,1,1,1,176471.78,1,Good,0.6881473060451931
825,France,Male,29,3.0,148874.01,2,0,1,71192.82,0,Good,2.0911379827347756
528,Spain,Female,32,0.0,68138.37,1,1,1,170309.19,0,Bad,0.400086278374056
577,Spain,Male,35,5.0,110080.3,1,1,1,109794.31,0,Bad,1.0026047797923225
505,Germany,Female,25,5.0,114268.85,2,1,1,126728.27,0,Bad,0.9016839731182317
633,Germany,Male,29,6.0,117412.35,1,0,0,30338.94,0,Bad,3.8700214971254767
637,Germany,Male,28,3.0,123675.69,1,1,1,166458.41,0,Bad,0.7429825263860204
575,France,Female,40,1.0,139532.34,1,1,0,181294.39,0,Bad,0.7696451059517064
590,France,Male,41,1.0,89086.31,1,1,0,24499.97,0,Bad,3.636180370833107
619,Spain,Male,38,3.0,96143.47,1,0,0,98994.92,0,Bad,0.9711959967238724
618,Germany,Female,40,0.0,140306.38,1,1,0,160618.61,1,Bad,0.8735375060212514
787,Germany,Female,42,2.0,74483.97,2,0,1,44273.91,0,Good,1.6823445229933385
481,France,Male,37,8.0,152303.66,2,1,1,175082.2,0,Bad,0.8698980250419517
753,Germany,Male,32,5.0,159904.79,1,1,0,148811.14,0,Good,1.074548518343452
748,Germany,Female,31,1.0,99557.94,1,1,0,199255.32,0,Good,0.4996500971718095
610,Spain,Female,46,5.0,116886.59,1,0,0,107973.44,0,Bad,1.0825494677209506
580,Spain,Male,32,9.0,142188.2,2,0,1,128028.6,0,Bad,1.1105971634462926
624,Germany,Female,40,3.0,149961.99,2,1,0,104610.86,0,Bad,1.433522198364491
747,France,Female,21,4.0,81025.6,2,1,0,167682.57,0,Good,0.4832082428125953
711,France,Female,39,3.0,152462.79,1,1,0,90305.97,0,Fair,1.6882913720986554
725,France,Female,36,1.0,118851.05,1,1,1,102747.02,0,Good,1.1567347646676274
850,France,Female,34,9.0,92899.27,2,1,0,97465.89,0,Good,0.9531464802712005
797,France,Male,37,4.0,75263.7,1,1,0,85801.77,0,Good,0.8771812050031135
668,Spain,Male,38,1.0,147904.31,1,1,1,69370.05,0,Fair,2.1321061466728075
783,Germany,Female,41,5.0,106640.5,1,1,0,176945.96,0,Good,0.6026727030105689
766,Germany,Female,28,4.0,90696.78,1,0,1,21597.2,0,Good,4.199469375659808
704,Spain,Female,36,2.0,175509.8,2,1,0,152039.67,0,Fair,1.1543684618626175
644,Germany,Female,51,4.0,95560.04,1,0,0,72628.84,1,Bad,1.3157313265639379
598,Germany,Female,50,5.0,88379.81,3,0,1,64157.24,1,Bad,1.3775500629391164
733,Germany,Male,48,7.0,85915.52,1,1,1,23860.5,0,Good,3.6007426499863793
615,Germany,Male,58,3.0,72309.3,1,1,1,85687.09,1,Bad,0.8438762478688447
618,France,Male,30,3.0,133844.22,1,1,1,31406.93,0,Bad,4.261614236093754
702,Spain,Male,43,6.0,116121.67,1,1,0,61602.42,0,Fair,1.8850179911763207
555,Germany,Male,42,6.0,107104.5,1,1,1,41304.44,1,Bad,2.593050529192503
587,France,Male,47,6.0,71026.77,1,1,0,57962.41,0,Bad,1.2253936646181551
520,France,Female,39,6.0,145644.05,1,0,0,104118.93,0,Bad,1.3988239218363077
650,Spain,Female,50,7.0,129667.77,1,0,0,42028.16,0,Fair,3.0852592642647214
564,Germany,Male,33,3.0,109341.87,1,1,0,75632.78,0,Bad,1.4456941818084699
491,France,Female,36,0.0,53369.13,1,1,1,103934.12,0,Bad,0.513489987696052
638,Spain,Male,34,5.0,146679.77,1,1,0,102179.86,0,Bad,1.4355056857584263
683,France,Male,43,2.0,112499.42,2,1,0,30375.18,0,Fair,3.7036626614229116
815,Spain,Female,38,2.0,48387.0,1,1,0,184796.84,0,Good,0.26183889291613427
645,Spain,Male,38,1.0,68079.8,1,0,1,166264.89,0,Bad,0.4094658830255744
645,Germany,Male,49,4.0,160133.88,1,0,1,88391.97,0,Bad,1.811633794336748
683,France,Male,30,4.0,66190.33,1,1,1,115186.97,0,Fair,0.5746338322815506
647,France,Male,35,4.0,123761.68,1,1,0,83910.4,0,Bad,1.4749265883609184
786,Germany,Female,33,0.0,122325.58,1,0,0,34712.34,1,Good,3.5239796568021635
602,Spain,Female,42,1.0,138912.17,1,1,1,139494.75,0,Bad,0.9958236421083948
849,Germany,Female,49,9.0,132934.89,1,1,0,171056.65,1,Good,0.7771395616598362
807,Spain,Female,28,7.0,165969.26,3,1,0,156122.13,1,Good,1.0630732491287431
642,Germany,Female,36,2.0,124495.98,3,1,1,57904.22,1,Bad,2.1500329336963695
703,Germany,Male,39,1.0,141559.5,1,1,1,31257.1,1,Fair,4.528875039591005
556,France,Male,38,2.0,114756.14,1,1,0,193214.05,0,Bad,0.5939326876073454
556,Germany,Female,31,1.0,128663.81,2,1,0,125083.29,0,Bad,1.0286250865323419
675,Spain,Female,40,8.0,79035.95,1,1,0,142783.98,1,Fair,0.5535351374853117
686,Germany,Male,33,9.0,141918.09,2,0,1,184036.47,0,Fair,0.7711411221917047
690,France,Female,35,9.0,107944.33,2,0,0,48478.47,0,Fair,2.226644735281456
557,Germany,Male,57,1.0,120043.13,1,1,0,132370.75,1,Bad,0.9068705133120422
446,Spain,Female,45,10.0,125191.69,1,1,1,128260.86,1,Bad,0.9760708761815569
850,France,Male,31,1.0,96399.31,2,1,0,106534.15,0,Good,0.9048676879667225
499,France,Male,60,7.0,76961.6,2,1,1,83643.87,0,Bad,0.9201104635641562
622,Germany,Female,34,7.0,98675.74,1,1,0,138906.85,1,Bad,0.710373462503829
684,Germany,Male,37,1.0,126817.13,2,1,1,29995.83,1,Fair,4.227825334388147
612,France,Male,32,3.0,121394.42,1,1,0,164081.42,0,Bad,0.7398425732785588
813,Germany,Female,29,5.0,106059.4,1,0,0,187976.88,1,Good,0.5642151311374036
850,Germany,Male,44,2.0,112755.34,2,0,0,158171.36,0,Good,0.7128682461856559
565,Germany,Female,38,7.0,145400.69,2,1,1,83844.79,0,Bad,1.734164877746131
601,France,Male,39,3.0,72647.64,1,1,0,41777.9,1,Bad,1.7389011893848183
614,Germany,Female,37,6.0,96340.81,2,1,1,139377.24,1,Bad,0.6912234020418255
522,Germany,Male,32,8.0,124450.36,2,1,1,165786.1,0,Bad,0.7506682405822924
550,Germany,Male,36,2.0,113877.23,2,1,0,174921.91,0,Bad,0.6510175311943484
493,France,Female,36,5.0,148667.81,2,1,0,56092.51,0,Bad,2.6504039487624995
605,France,Female,62,4.0,111065.93,2,0,1,125660.99,0,Bad,0.8838536923829742
699,France,Male,44,8.0,158697.61,1,1,0,107181.22,0,Fair,1.480647542545233
660,France,Female,48,0.0,90044.32,2,0,1,187604.97,1,Fair,0.47996766823394926
619,Germany,Male,38,10.0,84651.79,1,1,1,184754.26,0,Bad,0.45818586266968886
739,Germany,Male,32,3.0,102128.27,1,1,0,63981.37,1,Good,1.596218868086132
769,Germany,Male,60,9.0,148846.39,1,1,0,192831.67,1,Good,0.7718980497342579
560,France,Female,30,0.0,108883.29,1,1,0,27914.95,0,Bad,3.900536809129158
607,France,Female,48,4.0,112070.86,3,1,0,173568.3,1,Bad,0.6456873749411616
776,France,Male,39,8.0,125211.55,2,1,0,144496.07,0,Good,0.8665394844302685
549,Germany,Male,36,6.0,139422.37,1,0,0,83983.39,1,Bad,1.6601183876954717
586,Germany,Female,47,5.0,157099.47,2,1,1,65481.86,0,Bad,2.399129621547097
701,Spain,Male,26,5.0,83600.24,1,0,1,59195.05,0,Fair,1.4122843041774609
829,Germany,Male,36,4.0,81795.74,2,1,0,90106.94,0,Good,0.9077629314678759
699,France,Male,22,9.0,99339.0,1,1,0,68297.61,1,Fair,1.4545018486005585
600,Germany,Female,29,6.0,74430.1,2,1,1,96051.1,0,Bad,0.7749010682855272
760,Spain,Male,38,3.0,91241.85,1,0,1,80682.35,0,Good,1.1308774471740102
528,Germany,Male,32,2.0,99092.45,1,0,1,111149.98,0,Bad,0.8915201784111882
683,Germany,Female,39,2.0,100062.16,2,1,0,109201.43,0,Fair,0.9163081472467898
677,Germany,Female,26,6.0,98723.67,1,0,1,151146.67,0,Fair,0.6531647041909688
693,France,Male,43,6.0,128760.32,1,1,0,36342.79,0,Fair,3.542939878859053
612,Spain,Female,52,5.0,144772.69,1,0,0,98302.57,1,Bad,1.472725382459482
702,France,Male,26,2.0,71281.29,1,1,1,108747.12,1,Fair,0.6554774967833631
548,Germany,Female,36,2.0,108913.84,2,1,1,140460.01,0,Bad,0.7754081748961856
850,Germany,Male,28,2.0,101100.22,2,1,1,35337.31,0,Good,2.8610049831184097
612,France,Female,38,7.0,110615.47,1,1,1,193502.93,0,Bad,0.5716475197559024
724,France,Female,41,5.0,109798.25,1,0,1,149593.61,0,Good,0.7339768724078523
512,Germany,Male,41,7.0,122403.24,1,0,1,37439.9,1,Bad,3.2693260398665593
638,France,Female,43,3.0,145860.98,1,1,1,142763.51,1,Bad,1.0216965105439058
707,Germany,Female,48,7.0,105086.74,1,1,1,180344.69,1,Fair,0.5826993852716151
670,France,Male,22,2.0,114991.45,1,1,1,37392.56,0,Fair,3.0752494613901806
663,Spain,Female,33,8.0,96769.04,1,1,1,36864.05,0,Fair,2.625024651388005
619,Germany,Male,23,5.0,132725.1,1,1,1,143913.33,0,Bad,0.9222571668656407
765,Spain,Female,33,5.0,84557.82,1,1,1,69039.43,0,Good,1.2247757549562621
508,France,Male,49,1.0,93817.41,2,1,1,132468.76,1,Bad,0.7082229047814745
637,France,Female,33,9.0,113913.53,1,0,1,65316.5,0,Bad,1.7440237918443273
667,Germany,Female,44,5.0,140406.68,2,0,1,57164.19,0,Fair,2.4561999391577136
575,Spain,Female,22,8.0,105229.34,1,1,1,34397.08,0,Bad,3.059252122563892
567,France,Female,41,9.0,137891.35,1,1,0,142009.46,1,Bad,0.9710011572468483
715,France,Male,37,9.0,165252.52,1,1,0,85286.3,0,Fair,1.9376209309115295
650,Germany,Female,28,5.0,122034.4,3,0,1,146663.43,1,Fair,0.8320710895688175
817,France,Male,59,1.0,118962.58,1,1,1,120819.58,0,Good,0.9846299747110526
850,France,Female,34,4.0,71379.53,2,1,1,154000.99,0,Good,0.463500461912615
598,France,Female,40,2.0,171178.25,1,1,0,137980.58,1,Bad,1.2405966839681353
613,France,Male,36,9.0,131307.11,1,0,0,83343.73,0,Bad,1.5754887620220501
678,Spain,Female,27,5.0,87099.85,2,1,0,149550.95,0,Fair,0.582409205692107
721,Spain,Female,33,4.0,72535.45,1,1,1,103931.49,0,Good,0.697916002166427
633,Germany,Male,58,2.0,128137.42,2,1,0,147635.33,1,Bad,0.8679319509767751
556,Germany,Male,42,0.0,115915.53,2,0,1,125435.47,1,Bad,0.9241048803819206
456,France,Male,29,5.0,107000.49,1,1,1,153419.62,0,Bad,0.697436807626039
802,France,Female,60,3.0,92887.06,1,1,0,39473.63,1,Good,2.3531420849817968
738,Germany,Female,40,6.0,114940.67,2,1,1,194895.57,1,Good,0.5897551699097111
706,Germany,Male,34,0.0,140641.26,2,1,1,77271.91,0,Fair,1.8200826147561255
746,France,Male,48,5.0,165282.42,1,1,0,153786.46,1,Good,1.074752744812515
651,Spain,Male,42,2.0,143145.87,2,1,0,43612.06,0,Fair,3.2822542663657712
494,France,Male,28,9.0,114731.76,2,0,1,79479.74,0,Bad,1.4435346668220101
753,Germany,Female,46,9.0,113909.69,3,1,0,92320.37,1,Good,1.2338521823515223
671,Germany,Male,36,2.0,116695.27,1,0,0,193201.86,0,Fair,0.6040069697051571
712,Germany,Male,37,7.0,93978.96,2,1,0,60651.77,0,Fair,1.5494842112604466
498,Germany,Male,35,2.0,121968.11,2,0,1,188343.05,0,Bad,0.6475848723910971
660,France,Male,37,2.0,97324.91,1,1,0,23291.83,0,Fair,4.178499928945042
624,France,Male,42,3.0,145155.37,1,1,0,72169.95,1,Bad,2.0112993011634344
592,France,Male,28,5.0,137222.77,1,0,0,39608.58,0,Bad,3.464470829300116
653,Germany,Female,38,5.0,114268.22,2,1,1,89524.83,0,Fair,1.2763857803471952
550,France,Female,40,8.0,150490.32,1,0,0,166468.21,1,Bad,0.904018370834888
612,Spain,Male,39,5.0,170288.38,1,1,1,59601.15,0,Bad,2.8571324546590127
657,Spain,Male,29,7.0,83889.03,1,1,0,153059.62,0,Fair,0.548080741347718
724,Germany,Female,35,0.0,171982.95,2,0,1,167313.07,0,Good,1.02791102930572
688,France,Male,20,8.0,137624.4,2,1,1,197582.79,0,Fair,0.6965404223718067
545,France,Male,37,3.0,91184.01,1,1,0,105476.65,0,Bad,0.8644947483637374
690,Germany,Female,54,1.0,144027.8,1,1,1,108731.02,1,Fair,1.3246247483008986
712,France,Female,29,8.0,140170.61,1,1,1,38170.04,0,Fair,3.672267831000439
627,France,Male,27,1.0,62092.9,1,1,1,105887.04,0,Bad,0.586406986161857
808,France,Female,33,2.0,103516.87,1,1,0,113907.8,0,Good,0.9087777132031344
646,France,Female,43,8.0,143061.88,1,1,0,61937.6,0,Bad,2.3097743535429207
731,Spain,Female,33,5.0,137388.01,2,1,0,165000.68,0,Good,0.8326511745284929
620,Germany,Female,25,1.0,137712.01,1,1,1,76197.05,0,Bad,1.8073141939222057
484,Germany,Male,40,7.0,106901.42,2,0,0,118045.98,0,Bad,0.9055913636364407
647,Spain,Male,47,5.0,105603.21,2,1,1,157360.9,0,Bad,0.6710892604198375
688,Germany,Female,40,8.0,150679.71,2,0,1,196226.38,0,Fair,0.7678871209875042
680,Germany,Male,30,4.0,108300.27,2,0,1,44384.57,1,Fair,2.4400432402521868
689,France,Female,46,7.0,52016.08,2,1,1,72993.65,0,Fair,0.7126110284935745
513,Germany,Male,34,7.0,60515.13,1,0,0,124571.09,0,Bad,0.4857879143547672
553,Germany,Male,35,2.0,158584.28,2,1,0,43640.16,0,Bad,3.6339069334301244
689,Germany,Male,47,2.0,118812.5,2,0,0,31121.42,0,Fair,3.81770818940781
687,Germany,Female,47,1.0,91219.29,1,0,0,158845.49,1,Fair,0.5742642740439152
468,France,Female,22,1.0,76318.64,1,1,1,194783.12,0,Bad,0.3918134179183494
522,Germany,Male,25,1.0,111432.13,1,1,1,168683.57,0,Bad,0.6605985989032601
574,France,Female,39,5.0,119013.86,1,1,0,103421.91,0,Bad,1.150760607689415
677,Germany,Female,39,0.0,111213.64,2,1,1,147578.26,0,Fair,0.7535909421889104
627,Germany,Male,28,5.0,71097.23,1,1,1,130504.49,0,Bad,0.5447876161195679
578,France,Male,45,1.0,148600.91,1,1,0,143397.14,1,Bad,1.036289217483696
519,France,Male,48,10.0,71083.98,1,1,0,137959.0,0,Bad,0.5152543871730006
632,France,Female,40,9.0,139625.34,1,1,0,93702.96,1,Bad,1.4900846248613704
755,France,Female,28,7.0,124540.28,1,0,1,188850.89,0,Good,0.6594635587896884
752,Germany,Female,38,10.0,101648.5,2,1,0,172001.44,0,Good,0.5909747034675988
633,France,Female,26,8.0,124281.84,1,1,1,60116.57,0,Bad,2.067347488387977
751,France,Female,37,9.0,183613.66,2,0,0,49734.94,0,Good,3.6918444055627693
495,France,Male,47,10.0,137682.68,1,1,0,71071.47,0,Bad,1.937242609446519
650,France,Male,34,4.0,106005.54,1,0,1,142995.32,0,Fair,0.7413217439563755
668,Spain,Male,32,1.0,134446.04,1,0,1,111241.37,0,Fair,1.208597484910515
591,France,Female,38,2.0,142289.28,1,0,1,119638.85,0,Bad,1.1893233677856314
650,Germany,Female,46,9.0,149003.76,2,1,0,176902.83,0,Fair,0.8422915563306704
712,Spain,Female,29,7.0,77919.78,1,1,0,122547.58,0,Fair,0.6358328740559381
771,France,Female,41,10.0,108309.0,4,1,1,137510.41,1,Good,0.787642186507916
610,Germany,Male,36,7.0,115462.02,1,0,1,42581.04,0,Bad,2.7115829016858206
758,Germany,Female,23,5.0,122739.1,1,1,0,102460.84,1,Good,1.1979122950778074
634,Germany,Female,53,3.0,113781.5,2,1,1,106345.05,1,Bad,1.0699275612734207
710,France,Male,43,9.0,128284.45,1,1,0,32996.89,1,Fair,3.887773969001321
640,Germany,Male,45,8.0,120591.19,1,0,0,195123.94,0,Bad,0.6180235495449713
551,France,Female,59,2.0,166968.28,1,1,0,159483.76,1,Bad,1.0469296685756593
602,Germany,Male,38,2.0,71667.97,2,0,0,137111.89,0,Bad,0.5226969739823438
727,Germany,Female,31,3.0,82729.47,2,1,0,60212.51,0,Good,1.373958169157871
686,Germany,Male,39,3.0,129626.19,2,1,1,103220.56,0,Fair,1.2558175425516003
684,Germany,Female,26,2.0,114035.39,1,0,0,96885.19,0,Fair,1.1770157028127828
653,Spain,Female,27,6.0,107751.68,2,1,1,33389.42,0,Fair,3.2271204471356496
656,Spain,Female,41,6.0,101179.23,2,1,1,35230.61,0,Fair,2.871912521526025
706,Germany,Male,36,9.0,58571.18,2,1,0,40774.01,0,Fair,1.4364831911308207
430,Germany,Female,38,8.0,153058.64,1,1,0,99377.27,0,Bad,1.5401775476424338
745,Germany,Male,35,4.0,98270.34,1,1,0,133617.43,0,Good,0.7354604859560613
747,France,Male,43,1.0,130788.71,1,0,1,101495.0,1,Good,1.2886221981378394
657,Germany,Male,40,7.0,99165.84,1,0,1,119333.95,1,Fair,0.8309943649732536
651,Spain,Male,23,4.0,115636.05,2,1,0,70400.86,0,Fair,1.6425374633207606
706,Germany,Female,44,2.0,185932.18,2,1,0,65413.41,0,Fair,2.8424168683454965
632,Germany,Male,30,2.0,72549.0,2,0,1,182728.8,0,Bad,0.3970310098900666
651,Germany,Male,29,3.0,121890.06,1,1,0,54530.51,1,Fair,2.2352635249514443
601,France,Male,46,2.0,99786.07,1,1,1,32683.88,1,Bad,3.0530668329463944
626,Germany,Male,27,4.0,115084.53,2,0,1,26907.43,0,Bad,4.277053958702113
730,France,Female,32,9.0,127661.69,1,0,0,60905.51,0,Good,2.0960614236708635
604,Germany,Female,47,4.0,118907.6,1,0,1,47777.15,1,Bad,2.488796422557645
499,Germany,Female,44,6.0,77627.33,2,1,0,108222.68,0,Bad,0.7172926229511227
636,France,Female,20,10.0,124266.86,1,0,0,100566.81,0,Bad,1.2356647287509668
470,France,Female,25,8.0,127974.06,2,1,1,183259.35,0,Bad,0.6983221319949022
850,Germany,Female,30,3.0,104911.35,2,1,1,42933.26,0,Good,2.4435915185569415
774,Spain,Female,43,1.0,110646.54,1,0,0,108804.28,0,Good,1.0169318706947925
586,Germany,Male,42,6.0,126704.49,2,1,0,41682.3,0,Bad,3.0397672393318027
660,Spain,Male,31,1.0,84560.04,1,1,1,137784.25,0,Fair,0.6137133961247384
557,Germany,Female,38,2.0,129893.56,1,0,0,102076.03,0,Bad,1.2725177497596645
730,Spain,Male,25,5.0,167385.81,1,1,1,56307.51,0,Good,2.9727084362281335
510,Germany,Female,44,4.0,123070.89,1,1,0,28461.29,1,Bad,4.324150100013035
687,Germany,Male,35,1.0,125141.24,2,1,1,148537.07,0,Fair,0.8424916419853979
557,France,Female,46,4.0,96173.17,2,1,1,116378.31,0,Bad,0.8263839713774843
714,France,Male,54,7.0,126113.28,1,1,0,112777.38,0,Fair,1.1182497766839414
609,Germany,Female,40,10.0,137389.77,2,1,0,170122.22,0,Bad,0.8075945047037358
791,Germany,Male,35,5.0,129828.58,1,1,1,181918.26,1,Good,0.7136643677220748
747,France,Male,42,4.0,80214.36,1,1,0,115241.96,1,Good,0.6960516811758495
735,France,Male,34,1.0,141796.43,1,1,0,45858.49,0,Good,3.0920431527509953
697,France,Female,49,7.0,195238.29,4,0,1,131083.56,1,Fair,1.4894185815521033
813,Germany,Male,27,6.0,111348.15,1,1,0,46422.46,0,Good,2.3985835735546974
667,Germany,Female,42,10.0,64404.26,2,0,0,26022.37,0,Fair,2.474957507713556
637,Germany,Male,40,9.0,154309.67,1,1,1,125334.16,1,Bad,1.231186054943042
762,Spain,Female,43,5.0,134204.67,1,1,1,139971.01,0,Good,0.9588033264888208
671,Germany,Female,48,9.0,116711.06,2,0,0,76373.38,0,Fair,1.5281641325812736
504,Spain,Male,34,0.0,54980.81,1,1,1,136909.88,0,Bad,0.4015839470460422
751,Spain,Female,37,3.0,99773.85,2,1,0,54865.92,0,Good,1.8185031801161815
691,Germany,Male,30,7.0,101231.77,2,0,0,156529.44,0,Fair,0.6467267116013448
841,Germany,Male,32,2.0,117070.21,1,1,0,113482.2,0,Good,1.0316173814043084
709,Germany,Male,23,8.0,73314.04,2,1,0,63446.47,0,Fair,1.155525910267348
661,France,Female,31,3.0,136067.82,2,1,0,65567.91,0,Fair,2.075219722574656
742,France,Female,35,2.0,79126.17,1,1,1,126997.53,0,Good,0.6230528263029997
443,France,Female,35,9.0,108308.0,1,1,0,129031.19,1,Bad,0.8393939480834053
778,Germany,Female,48,3.0,102290.56,2,1,0,182691.31,0,Good,0.5599092808519464
678,Germany,Female,37,2.0,113383.07,1,1,1,135123.96,0,Fair,0.839104108553361
703,France,Female,41,6.0,109941.51,1,1,0,116267.28,0,Fair,0.9455928615514184
589,France,Male,37,7.0,85146.48,2,1,0,86490.09,1,Bad,0.9844651566439577
691,France,Female,44,6.0,134066.1,2,1,1,197572.41,0,Fair,0.6785669112402891
697,Germany,Male,43,8.0,103409.16,1,1,0,66893.28,1,Fair,1.5458826357445772
734,Germany,Female,30,7.0,123040.38,1,1,1,76503.06,0,Good,1.608306648126232
434,France,Male,41,4.0,108128.52,1,0,1,56784.11,0,Bad,1.9042038344882046
646,Germany,Male,48,8.0,169023.33,2,1,1,175657.55,0,Bad,0.9622320816839356
706,Germany,Female,47,10.0,144090.42,1,1,0,140938.95,1,Fair,1.0223605326987324
728,France,Male,30,10.0,114835.43,1,0,1,37662.49,0,Good,3.0490663256731034
634,France,Male,34,3.0,145030.92,1,1,1,41820.65,0,Bad,3.467926012627733
627,France,Male,43,8.0,71240.3,1,0,1,127734.16,0,Bad,0.5577231650484099
518,France,Male,59,5.0,138772.15,1,0,1,123872.0,0,Bad,1.1202866668819427
687,Spain,Female,29,7.0,93617.07,1,0,1,113050.92,0,Fair,0.8280964896172451
450,Spain,Male,25,9.0,74237.2,2,0,1,195463.35,0,Bad,0.37980112384239806
664,Germany,Female,49,5.0,127421.78,2,1,0,108876.75,1,Fair,1.1703304883733212
